name,brisque,clipiqa+,dbcnn,hyperiqa,maniqa,musiq,niqe,paq2piq,tres,wadiqam_nr,topiq_nr
IS_III_C01_D01.jpg,38.30584716796875,0.6968376040458679,0.6797367334365845,0.5760005116462708,0.3568481504917145,74.85340118408203,4.132704655426546,78.2422866821289,52.31814956665039,-0.3106951117515564,0.6973246335983276
IS_III_C01_D02.jpg,13.23309326171875,0.5452287197113037,0.4689651429653168,0.3871420919895172,0.2625297307968139,58.037872314453125,4.941223481707077,73.75634002685547,30.950836181640625,-1.027443528175354,0.4062956273555755
IS_III_C01_D03.jpg,14.51190185546875,0.597398042678833,0.5126486420631409,0.4255745112895965,0.2786170542240143,62.40680694580078,4.435767964449006,73.8879165649414,35.7667121887207,-0.8745642900466919,0.449000746011734
IS_III_C01_D04.jpg,14.28826904296875,0.4770340621471405,0.4764939546585083,0.3806970119476318,0.2587462961673736,56.139644622802734,4.359759458468922,72.74531555175781,37.20170211791992,-1.1404469013214111,0.4042196273803711
IS_III_C01_D05.jpg,58.01531982421875,0.3424690961837768,0.2586633265018463,0.3247747719287872,0.269805908203125,20.30179023742676,6.883955986655322,50.86260223388672,28.22197723388672,-1.0336921215057373,0.2655990421772003
IS_III_C01_D06.jpg,24.33660888671875,0.4064917266368866,0.3303685486316681,0.2755563259124756,0.2032124400138855,35.828216552734375,4.500543300537257,67.68434143066406,32.15530014038086,-1.059861660003662,0.3092037439346313
IS_III_C01_D07.jpg,19.55291748046875,0.4092586040496826,0.3201954364776611,0.3076071441173553,0.2146915048360824,35.791717529296875,4.4020817577298095,62.25450134277344,28.697416305541992,-1.135932683944702,0.2951007187366485
IS_III_C01_D08.jpg,18.21453857421875,0.4903114140033722,0.4880337715148926,0.3817552924156189,0.2618776857852936,57.10029983520508,4.904887689750838,71.8467025756836,38.23926162719727,-0.7662306427955627,0.4465702474117279
IS_III_C01_D09.jpg,26.15203857421875,0.5706043243408203,0.4999523460865021,0.4237369894981384,0.2965712547302246,61.52049255371094,5.147124646683578,74.5566635131836,41.52864074707031,-0.8633961081504822,0.4655896127223968
IS_III_C01_D10.jpg,33.85809326171875,0.2416165769100189,0.2657970190048218,0.2828426659107208,0.2020552009344101,15.496829986572266,6.695881746570614,52.14055252075195,19.93760299682617,-0.9506009817123412,0.2155332267284393
IS_III_C01_D11.jpg,15.54412841796875,0.5891190767288208,0.5724834203720093,0.4575186669826507,0.3201577961444855,65.1290054321289,4.143796433676755,75.19134521484375,43.378379821777344,-0.6891831159591675,0.5020715594291687
IS_III_C01_D12.jpg,27.11053466796875,0.5019855499267578,0.3754956424236297,0.370370864868164,0.2402997761964798,47.08009719848633,5.351986366212299,71.57251739501953,31.63921165466309,-0.9460887908935548,0.337331086397171
IS_III_C01_D13.jpg,44.81317138671875,0.35213303565979,0.2440372705459594,0.2584289014339447,0.2108765691518783,27.57562255859375,7.182648816766339,56.6978759765625,20.250185012817383,-1.1941639184951782,0.2422625124454498
IS_III_C02_D01.jpg,14.91717529296875,0.7703186869621277,0.7370345592498779,0.6635628938674927,0.4868491291999817,72.99063873291016,3.195483672674245,76.32804107666016,84.7216567993164,-0.0540023781359195,0.7302448153495789
IS_III_C02_D02.jpg,-7.94171142578125,0.6939588785171509,0.5754185914993286,0.5145179033279419,0.387414276599884,58.86948394775391,2.9950651741585865,73.2784194946289,67.15013885498047,-0.203710526227951,0.5094545483589172
IS_III_C02_D03.jpg,6.51580810546875,0.6234064102172852,0.3917208313941955,0.3895373940467834,0.2854127287864685,47.468406677246094,3.641730605393678,64.40032958984375,46.253944396972656,-0.6152406334877014,0.3749536573886871
IS_III_C02_D04.jpg,5.52801513671875,0.5774641633033752,0.3973936736583709,0.3514258861541748,0.2245348989963531,37.5368537902832,3.892112954452674,66.71186065673828,40.69680404663086,-0.4822593331336975,0.3047595620155334
IS_III_C02_D05.jpg,2.44647216796875,0.4650899171829223,0.3978742659091949,0.3322599232196808,0.1789226084947586,35.77674102783203,3.173483967991372,60.939552307128906,45.73195266723633,-0.5978788733482361,0.3384676873683929
IS_III_C02_D06.jpg,14.54803466796875,0.4234319627285003,0.3100942373275757,0.2596051096916199,0.1639698892831802,28.855079650878903,4.282136522752073,64.55773162841797,38.67798614501953,-0.4158173203468323,0.2557373940944671
IS_III_C02_D07.jpg,5.62225341796875,0.463997334241867,0.2715929746627807,0.2710516452789306,0.2275715172290802,36.86177062988281,3.17771498490461,63.08760070800781,28.08002471923828,-0.7384619116783142,0.2532213032245636
IS_III_C02_D08.jpg,-2.87042236328125,0.6226664185523987,0.4620315134525299,0.4247781932353973,0.3238983750343323,54.15382385253906,3.349242235724921,70.614990234375,53.47213745117188,-0.2823703587055206,0.4104375839233398
IS_III_C02_D09.jpg,-5.96368408203125,0.686108410358429,0.5361429452896118,0.4958259463310241,0.3395064175128937,59.50560760498047,3.3241463332116794,73.09916687011719,60.95193099975586,-0.1694504767656326,0.4699381589889526
IS_III_C02_D10.jpg,29.02655029296875,0.4831406474113464,0.3110928237438202,0.2827421128749847,0.2038722336292266,40.40546417236328,4.022660850785559,63.31686401367188,38.49152755737305,-0.7398802638053894,0.311541199684143
IS_III_C02_D11.jpg,-7.34942626953125,0.6714798212051392,0.5629314184188843,0.5065212845802307,0.3447750508785248,58.11573028564453,2.7983639681361865,73.2931900024414,62.13094711303711,-0.1783559769392013,0.459401398897171
IS_III_C02_D12.jpg,0.11248779296875,0.6237663626670837,0.5032203197479248,0.4583151638507843,0.3002690970897674,55.78466796875,3.603260050504196,72.713623046875,63.78061294555664,-0.2005834132432937,0.4337470829486847
IS_III_C02_D13.jpg,12.62762451171875,0.5768665075302124,0.4099350273609161,0.3676827251911163,0.2833887934684753,51.96864318847656,4.242547894462834,67.78766632080078,49.22878646850586,-0.644522488117218,0.3827112317085266
IS_III_C03_D01.jpg,-3.07257080078125,0.8210326433181763,0.7723432779312134,0.7477537989616394,0.5641961693763733,75.60314178466797,2.677043797483897,79.21790313720703,94.18820190429688,0.0655383318662643,0.7958101630210876
IS_III_C03_D02.jpg,4.93182373046875,0.6981458067893982,0.5619421601295471,0.5219046473503113,0.3716274499893188,58.73957824707031,3.118925755255189,73.67874908447266,64.8154067993164,-0.243597999215126,0.5139244198799133
IS_III_C03_D03.jpg,0.76336669921875,0.7089195251464844,0.571892499923706,0.503129243850708,0.3735300302505493,61.21481323242188,2.718064297726109,74.22258758544922,64.70108795166016,-0.3056647777557373,0.5267439484596252
IS_III_C03_D04.jpg,3.39471435546875,0.4364747107028961,0.4232340455055237,0.2923023998737335,0.1453863084316253,30.53788948059082,3.10654960868209,64.68049621582031,26.9365348815918,-0.3250476717948913,0.2721225917339325
IS_III_C03_D05.jpg,5.37274169921875,0.2619761526584625,0.230316936969757,0.2182278037071228,0.0743020921945571,25.18270874023437,4.745109817870246,50.67206573486328,20.40618705749512,-0.7757008075714111,0.1609103679656982
IS_III_C03_D06.jpg,26.52947998046875,0.2541284561157226,0.2544273734092712,0.2248109728097915,0.1315172463655471,31.05137252807617,4.20040268860699,64.55850982666016,22.77231788635254,-0.8663591742515564,0.2137910425662994
IS_III_C03_D07.jpg,7.24041748046875,0.3599598109722137,0.266968309879303,0.2522731423377991,0.148764818906784,34.65388107299805,3.275025644114756,60.58618927001953,20.97976493835449,-0.8108479380607605,0.2006981074810028
IS_III_C03_D08.jpg,13.73211669921875,0.5305358171463013,0.4115476012229919,0.4005368649959564,0.2545571327209472,49.16111373901367,4.243031129667881,65.8036117553711,46.416542053222656,-0.4075728952884674,0.3703877031803131
IS_III_C03_D09.jpg,8.98553466796875,0.6728508472442627,0.5695635080337524,0.5141568779945374,0.3440334796905517,58.06315994262695,4.134466531260086,74.25679779052734,59.32413864135742,-0.291594535112381,0.4979560673236847
IS_III_C03_D10.jpg,30.01141357421875,0.2362772971391677,0.2155022174119949,0.2130605280399322,0.0955894291400909,25.60280418395996,5.388934530400106,47.97976303100586,15.370353698730469,-0.9850826859474182,0.1580480635166168
IS_III_C03_D11.jpg,2.49822998046875,0.6908561587333679,0.6171544194221497,0.558077335357666,0.3729078471660614,58.99675750732422,2.967369655098856,73.95280456542969,68.43163299560547,-0.1296955198049545,0.5567741990089417
IS_III_C03_D12.jpg,24.22039794921875,0.4935006201267242,0.2976924180984497,0.2723974883556366,0.1988520324230194,38.70257186889648,5.856879156270049,62.90548706054688,27.818849563598636,-0.905891478061676,0.2806843221187591
IS_III_C03_D13.jpg,38.38348388671875,0.4700015187263489,0.2731635272502899,0.2796297669410705,0.2082989811897277,38.723480224609375,5.476100711218535,56.790504455566406,28.995662689208984,-0.9413334131240844,0.2603702247142792
IS_III_C04_D01.jpg,16.48797607421875,0.836647629737854,0.7594494819641113,0.6932873129844666,0.5459720492362976,74.85201263427734,2.839539635875372,80.15167999267578,86.70797729492188,0.0839593112468719,0.7698496580123901
IS_III_C04_D02.jpg,6.34686279296875,0.7612037062644958,0.5819747447967529,0.5670842528343201,0.3779598474502563,61.22461318969727,2.74428587286335,77.5633773803711,68.09452056884766,-0.1344537585973739,0.5327927470207214
IS_III_C04_D03.jpg,14.88836669921875,0.7996649146080017,0.6676000356674194,0.635676920413971,0.4313802123069763,68.51280975341797,2.574170210700111,79.22123718261719,76.72554779052734,0.0179046541452407,0.6598050594329834
IS_III_C04_D04.jpg,13.77703857421875,0.7970608472824097,0.6356955766677856,0.6061002016067505,0.396502822637558,67.55579376220703,2.7147958713758693,78.53933715820312,65.91007995605469,-0.0444856621325016,0.6147153377532959
IS_III_C04_D05.jpg,10.39031982421875,0.7474716305732727,0.6293217539787292,0.5787441730499268,0.3539915382862091,67.88697052001953,3.0863933083533737,77.91659545898438,71.31948852539062,-0.1463406533002853,0.5683638453483582
IS_III_C04_D06.jpg,14.01287841796875,0.6250059008598328,0.5764055252075195,0.4736299812793731,0.3189962208271026,64.03338623046875,3.7428972581518143,79.14927673339844,61.763065338134766,-0.0540094189345836,0.4891779124736786
IS_III_C04_D07.jpg,4.58416748046875,0.7058206796646118,0.5888499021530151,0.5384489893913269,0.3360385298728943,64.14359283447266,2.4934122642812464,76.86611938476562,62.02354431152344,-0.0826982855796814,0.5272558927536011
IS_III_C04_D08.jpg,14.20819091796875,0.7501651048660278,0.6064295172691345,0.5700711607933044,0.3758183717727661,68.50890350341797,2.574649405213845,77.20645141601562,63.59524154663086,-0.0147860376164317,0.5482407808303833
IS_III_C04_D09.jpg,9.96942138671875,0.7901738286018372,0.6298433542251587,0.6108723878860474,0.3954550623893738,69.43637084960938,2.4600495371594047,77.92131042480469,70.71158599853516,-0.0411697030067443,0.5893180966377258
IS_III_C04_D10.jpg,11.55731201171875,0.7196511626243591,0.5940952301025391,0.5562445521354675,0.3526837527751922,65.89191436767578,2.48915680433819,78.12010955810547,69.68514251708984,-0.181834265589714,0.5554236769676208
IS_III_C04_D11.jpg,7.77703857421875,0.7785246968269348,0.6411157846450806,0.6026467084884644,0.4025131165981293,70.04756927490234,2.271160034096565,78.64949035644531,72.65270233154297,-0.0891524478793144,0.6003421545028687
IS_III_C04_D12.jpg,12.92596435546875,0.7418074011802673,0.6277780532836914,0.5598294734954834,0.3623513579368591,69.90731048583984,3.381101543981361,77.99646759033203,70.8856430053711,-0.1001991629600524,0.5651381611824036
IS_III_C04_D13.jpg,17.80242919921875,0.7814339399337769,0.6265289783477783,0.5430634617805481,0.373092919588089,70.76097869873047,2.6917751235088927,78.71733856201172,65.23551940917969,-0.0897716134786605,0.5747667551040649
IS_III_C05_D01.jpg,6.20330810546875,0.738135039806366,0.7164967656135559,0.6771237254142761,0.4365423023700714,67.24590301513672,2.205854081327581,75.79322052001953,89.58132934570312,-0.0498222820460796,0.6920132040977478
IS_III_C05_D02.jpg,0.99676513671875,0.680128276348114,0.5945771932601929,0.5559839606285095,0.3499437272548675,61.56836318969727,1.6591564496684543,73.36747741699219,76.70923614501953,-0.1313063204288482,0.5820336937904358
IS_III_C05_D03.jpg,-0.58233642578125,0.683991551399231,0.6269185543060303,0.5675131678581238,0.3626951873302459,65.76933288574219,1.6065991617060251,74.9383773803711,77.35746002197266,-0.1095453426241874,0.6049961447715759
IS_III_C05_D04.jpg,1.04119873046875,0.6147999167442322,0.478344589471817,0.4307255148887634,0.2346797436475753,54.97799682617188,2.731914704297202,72.2839584350586,50.47104263305664,-0.3084029853343963,0.3984015882015228
IS_III_C05_D05.jpg,3.09002685546875,0.655881404876709,0.5260927677154541,0.4714688658714294,0.315823882818222,57.50199890136719,2.502086444595752,74.57794189453125,60.04399108886719,-0.2832807898521423,0.4634573459625244
IS_III_C05_D06.jpg,7.16717529296875,0.5324538350105286,0.477896511554718,0.4018828570842743,0.2419229447841644,57.25040054321289,3.5320046823933264,74.00843811035156,60.09284973144531,-0.1636964380741119,0.4149997532367706
IS_III_C05_D07.jpg,-3.85626220703125,0.5682049989700317,0.5142170190811157,0.4184557199478149,0.2421496659517288,50.04944610595703,2.186449376402249,73.24703216552734,55.71998596191406,-0.1897144615650177,0.4499143362045288
IS_III_C05_D08.jpg,2.07196044921875,0.666279673576355,0.6065430641174316,0.5490930080413818,0.3330259919166565,61.417274475097656,1.9439435538885848,74.45403289794922,68.93071746826172,-0.0377478376030921,0.5609511733055115
IS_III_C05_D09.jpg,-0.58477783203125,0.6840991377830505,0.5989130735397339,0.5495524406433105,0.3243982195854187,66.29235076904297,1.5703882954408237,74.43412017822266,65.7296142578125,-0.1653535068035125,0.5770747065544128
IS_III_C05_D10.jpg,2.62274169921875,0.6379882097244263,0.5125865936279297,0.4664088785648346,0.3054511845111847,56.23342514038086,2.4917369787661743,74.51573944091797,61.93558120727539,-0.3094438314437866,0.4854970276355743
IS_III_C05_D11.jpg,0.95428466796875,0.7019349932670593,0.6363562345504761,0.5749444961547852,0.3775500357151031,63.09822845458984,1.900310657314244,75.1312484741211,76.615234375,-0.0996912494301796,0.6054580807685852
IS_III_C05_D12.jpg,4.62078857421875,0.6722955703735352,0.5581811666488647,0.521835207939148,0.3127026855945587,57.88011169433594,2.397963321565104,72.99659729003906,71.42018127441406,-0.1435613632202148,0.5018057227134705
IS_III_C05_D13.jpg,13.92254638671875,0.6153050065040588,0.4930434823036194,0.4374496340751648,0.27401202917099,59.35346221923828,3.212745758719504,73.9975357055664,59.30089569091797,-0.3809657990932464,0.4409754574298858
IS_III_C06_D01.jpg,7.84490966796875,0.7034286856651306,0.7418823838233948,0.7083125114440918,0.5147517919540405,75.88531494140625,2.722675452905851,79.81059265136719,88.63103485107422,0.1130422428250312,0.710618793964386
IS_III_C06_D02.jpg,3.21307373046875,0.6430985927581787,0.6502646207809448,0.6556843519210815,0.4285331666469574,71.59221649169922,2.559229393816026,76.84376525878906,77.6040267944336,-0.1065921783447265,0.5877670645713806
IS_III_C06_D03.jpg,16.49041748046875,0.6691151261329651,0.6897869110107422,0.6600112915039062,0.4409501254558563,71.9622573852539,2.6348044712430907,77.17988586425781,78.6550064086914,0.0917478650808334,0.6371882557868958
IS_III_C06_D04.jpg,14.19500732421875,0.6075717210769653,0.5076479315757751,0.5597735643386841,0.28849858045578,64.85370635986328,2.6018415824445578,75.45348358154297,56.649696350097656,-0.2702745199203491,0.4847480952739715
IS_III_C06_D05.jpg,8.63934326171875,0.625552237033844,0.5403689742088318,0.5692368745803833,0.3528303205966949,69.89038848876953,3.3489507718131706,77.1277084350586,65.97818756103516,-0.0823796764016151,0.5120745897293091
IS_III_C06_D06.jpg,18.83660888671875,0.52788245677948,0.421994537115097,0.4798814356327057,0.2936607599258423,64.91394805908203,4.00747200187135,76.5519790649414,59.243919372558594,-0.2289173901081085,0.4417755305767059
IS_III_C06_D07.jpg,2.51287841796875,0.5914677381515503,0.5463314056396484,0.5407468676567078,0.3072974681854248,66.7261962890625,2.4889831416999946,74.502685546875,59.23824691772461,-0.1573576182126999,0.4903548061847687
IS_III_C06_D08.jpg,9.90838623046875,0.6354544162750244,0.5896381139755249,0.5762811899185181,0.3362909257411957,70.39789581298828,2.639636764328073,77.05464172363281,65.47126007080078,0.015971902757883,0.5525983572006226
IS_III_C06_D09.jpg,-0.22296142578125,0.6484771966934204,0.6470993757247925,0.6418429613113403,0.3954956829547882,71.3701171875,2.035246584555994,75.28636169433594,74.88600158691406,0.0105370841920375,0.6009435057640076
IS_III_C06_D10.jpg,10.04022216796875,0.6085872054100037,0.4740287661552429,0.5186389088630676,0.3077141642570495,63.135772705078125,2.8040259067667908,75.7927474975586,59.75617980957031,-0.2326414138078689,0.4836322963237762
IS_III_C06_D11.jpg,3.07586669921875,0.6483154296875,0.6358057260513306,0.6132137775421143,0.3766354918479919,69.62775421142578,2.449175712589883,76.85420227050781,62.96308517456055,0.0075796265155076,0.608413577079773
IS_III_C06_D12.jpg,8.61932373046875,0.6389201879501343,0.5759153366088867,0.5899656414985657,0.3559068143367767,71.4088363647461,2.924408307439954,75.75347900390625,70.19044494628906,-0.0257117692381143,0.5429580211639404
IS_III_C06_D13.jpg,16.79461669921875,0.6271612644195557,0.5348458290100098,0.5525951385498047,0.3435402512550354,69.90221405029297,3.1553524013451444,76.7789535522461,61.851341247558594,-0.1591609865427017,0.4949837625026703
IS_II_C01_D01.jpg,49.72332763671875,0.2996412813663482,0.2705216407775879,0.3028263747692108,0.2297287881374359,22.740232467651367,5.454098576384771,50.79726409912109,24.79830741882324,-0.974950075149536,0.2616452872753143
IS_II_C01_D02.jpg,-18.23175048828125,0.6243000030517578,0.5672206282615662,0.4453364014625549,0.3147256672382355,63.9795150756836,3.3351665583272765,73.3697280883789,44.22076034545898,-0.6252065896987915,0.5073034763336182
