name,pieapp
I01_01_01.png,-1.862645149230957e-09
I01_01_02.png,-0.006840087007731199
I01_01_03.png,-0.06649275124073029
I01_01_04.png,0.3836645483970642
I01_01_05.png,2.7622811794281006
I01_02_01.png,-0.04486197978258133
I01_02_02.png,-0.04248965159058571
I01_02_03.png,0.7686455249786377
I01_02_04.png,1.707340121269226
I01_02_05.png,2.4463231563568115
I01_03_01.png,-1.862645149230957e-09
I01_03_02.png,-0.06001792475581169
I01_03_03.png,-0.17139862477779388
I01_03_04.png,-0.052065249532461166
I01_03_05.png,0.9111490845680237
I01_04_01.png,0.28802430629730225
I01_04_02.png,3.7470388412475586
I01_04_03.png,4.124868392944336
I01_04_04.png,4.246474742889404
I01_04_05.png,5.145583152770996
I01_05_01.png,0.28865736722946167
I01_05_02.png,0.3637760877609253
I01_05_03.png,0.5169104337692261
I01_05_04.png,0.38503944873809814
I01_05_05.png,0.5827271342277527
I01_06_01.png,0.3739014267921448
I01_06_02.png,0.45862191915512085
I01_06_03.png,0.468906968832016
I01_06_04.png,0.8945885896682739
I01_06_05.png,0.4906100332736969
I01_07_01.png,1.0025542974472046
I01_07_02.png,1.433754563331604
I01_07_03.png,1.617402195930481
I01_07_04.png,1.7972207069396973
I01_07_05.png,2.342848539352417
I01_08_01.png,-1.862645149230957e-09
I01_08_02.png,2.5934739112854004
I01_08_03.png,3.7849974632263184
I01_08_04.png,4.355360984802246
I01_08_05.png,5.0139641761779785
I01_09_01.png,0.10613603889942169
I01_09_02.png,0.26129186153411865
I01_09_03.png,0.3552207350730896
I01_09_04.png,0.6820731163024902
I01_09_05.png,1.126116394996643
I01_10_01.png,0.3262430429458618
I01_10_02.png,0.3173289895057678
I01_10_03.png,0.3374890983104706
I01_10_04.png,0.7935699224472046
I01_10_05.png,1.7067866325378418
I01_11_01.png,0.7124085426330566
I01_11_02.png,0.9665014147758484
I01_11_03.png,1.0865577459335327
I01_11_04.png,1.4000654220581055
I01_11_05.png,1.7461044788360596
I01_12_01.png,0.3722577691078186
I01_12_02.png,0.7888056039810181
I01_12_03.png,1.0443252325057983
I01_12_04.png,1.466966152191162
I01_12_05.png,1.63277268409729
I01_13_01.png,0.6120816469192505
I01_13_02.png,1.089320182800293
I01_13_03.png,1.2291343212127686
I01_13_04.png,1.1716843843460083
I01_13_05.png,0.9212287068367004
I01_14_01.png,0.348493367433548
I01_14_02.png,0.7351490259170532
I01_14_03.png,1.1023541688919067
I01_14_04.png,1.411918044090271
I01_14_05.png,2.0401833057403564
I01_15_01.png,0.7070756554603577
I01_15_02.png,0.8197104334831238
I01_15_03.png,0.7783243656158447
I01_15_04.png,0.87437504529953
I01_15_05.png,1.205091118812561
I01_16_01.png,0.2078065425157547
I01_16_02.png,0.42499369382858276
I01_16_03.png,0.8581280708312988
I01_16_04.png,1.5361582040786743
I01_16_05.png,2.080763339996338
I01_17_01.png,0.15195347368717194
I01_17_02.png,0.3299580216407776
I01_17_03.png,0.6579899191856384
I01_17_04.png,1.3670926094055176
I01_17_05.png,1.895382046699524
I01_18_01.png,0.7085304260253906
I01_18_02.png,0.35045433044433594
I01_18_03.png,-1.862645149230957e-09
I01_18_04.png,0.6814648509025574
I01_18_05.png,1.0594943761825562
I01_19_01.png,0.07427290081977844
I01_19_02.png,0.10041162371635437
I01_19_03.png,0.1026698425412178
I01_19_04.png,0.25606411695480347
I01_19_05.png,0.58078533411026
I01_20_01.png,0.10675802826881409
I01_20_02.png,0.4881627559661865
I01_20_03.png,0.5433673858642578
I01_20_04.png,0.46469083428382874
I01_20_05.png,0.4965185523033142
I01_21_01.png,0.40765759348869324
I01_21_02.png,0.6315093040466309
I01_21_03.png,0.5174557566642761
I01_21_04.png,0.6284759640693665
I01_21_05.png,1.4092971086502075
I01_22_01.png,0.32899436354637146
I01_22_02.png,0.36238399147987366
I01_22_03.png,0.43881160020828247
I01_22_04.png,0.8304025530815125
I01_22_05.png,1.4482053518295288
I01_23_01.png,1.3112860918045044
I01_23_02.png,1.3214765787124634
I01_23_03.png,2.347809076309204
I01_23_04.png,2.016428232192993
I01_23_05.png,2.5844290256500244
I01_24_01.png,1.71462082862854
I01_24_02.png,2.4910309314727783
I01_24_03.png,2.9483401775360107
I01_24_04.png,3.553741455078125
I01_24_05.png,4.17729377746582
I01_25_01.png,1.49100923538208
I01_25_02.png,1.2254189252853394
I01_25_03.png,0.7605064511299133
I01_25_04.png,0.31483444571495056
I01_25_05.png,0.6734150052070618
I02_01_01.png,-1.862645149230957e-09
I02_01_02.png,0.08573448657989502
I02_01_03.png,0.2294345200061798
I02_01_04.png,1.0091090202331543
I02_01_05.png,3.657835006713867
I02_02_01.png,0.12349101155996323
I02_02_02.png,0.2823808789253235
I02_02_03.png,1.1592496633529663
I02_02_04.png,2.733955144882202
I02_02_05.png,3.641625165939331
I02_03_01.png,-1.862645149230957e-09
I02_03_02.png,0.15650682151317596
I02_03_03.png,0.7877907156944275
I02_03_04.png,0.7195667624473572
I02_03_05.png,1.0223112106323242
I02_04_01.png,0.12267355620861053
I02_04_02.png,3.7144763469696045
I02_04_03.png,0.4337603747844696
I02_04_04.png,-3.0073909759521484
I02_04_05.png,-4.0760979652404785
I02_05_01.png,0.6932109594345093
I02_05_02.png,0.6400613784790039
I02_05_03.png,0.643882155418396
I02_05_04.png,0.7437818050384521
I02_05_05.png,0.6542465686798096
I02_06_01.png,0.22076579928398132
I02_06_02.png,0.263395220041275
I02_06_03.png,0.2558305561542511
I02_06_04.png,0.6289077997207642
I02_06_05.png,0.7628654837608337
I02_07_01.png,0.3302544951438904
I02_07_02.png,0.5320953130722046
I02_07_03.png,0.7166499495506287
I02_07_04.png,0.9360106587409973
I02_07_05.png,0.9789993762969971
I02_08_01.png,-1.862645149230957e-09
I02_08_02.png,2.4323232173919678
I02_08_03.png,3.7472143173217773
I02_08_04.png,-0.4751640260219574
I02_08_05.png,-3.3269762992858887
I02_09_01.png,0.41650858521461487
I02_09_02.png,0.612969160079956
I02_09_03.png,0.6309317350387573
I02_09_04.png,0.6505694389343262
I02_09_05.png,0.6794772744178772
I02_10_01.png,0.2589157819747925
I02_10_02.png,0.28550878167152405
I02_10_03.png,0.3967058062553406
I02_10_04.png,0.6323875188827515
I02_10_05.png,0.875415563583374
I02_11_01.png,0.29002293944358826
I02_11_02.png,0.3701174259185791
I02_11_03.png,0.5177695751190186
I02_11_04.png,0.6422290205955505
I02_11_05.png,0.8216024041175842
I02_12_01.png,0.141233891248703
I02_12_02.png,0.375114381313324
I02_12_03.png,0.42944079637527466
I02_12_04.png,0.604824960231781
I02_12_05.png,0.7085463404655457
I02_13_01.png,0.15945595502853394
I02_13_02.png,0.24272912740707397
I02_13_03.png,0.20598343014717102
I02_13_04.png,-0.13501372933387756
I02_13_05.png,-0.17321619391441345
I02_14_01.png,0.2343292534351349
I02_14_02.png,0.5111100077629089
I02_14_03.png,0.6656571626663208
I02_14_04.png,0.9385918974876404
I02_14_05.png,1.430680274963379
I02_15_01.png,0.7602534890174866
I02_15_02.png,0.7883604168891907
I02_15_03.png,0.558466911315918
I02_15_04.png,0.1874718815088272
I02_15_05.png,0.1505679339170456
I02_16_01.png,0.19258463382720947
I02_16_02.png,0.40309303998947144
I02_16_03.png,0.9428340792655945
I02_16_04.png,1.8675230741500854
I02_16_05.png,2.6700470447540283
I02_17_01.png,0.1346382051706314
I02_17_02.png,0.2861197292804718
I02_17_03.png,0.5817555785179138
I02_17_04.png,1.2106232643127441
I02_17_05.png,-0.14994654059410095
I02_18_01.png,1.0512079000473022
I02_18_02.png,0.514746904373169
I02_18_03.png,-1.862645149230957e-09
I02_18_04.png,0.5834499597549438
I02_18_05.png,0.8092631101608276
I02_19_01.png,-0.014476360753178596
I02_19_02.png,-0.034856393933296204
I02_19_03.png,-0.06152049079537392
I02_19_04.png,-0.3326074481010437
I02_19_05.png,0.43278583884239197
I02_20_01.png,0.2257046401500702
I02_20_02.png,0.25340357422828674
I02_20_03.png,0.276494562625885
I02_20_04.png,0.6128288507461548
I02_20_05.png,0.6600726246833801
I02_21_01.png,0.4138830304145813
I02_21_02.png,0.5203579068183899
I02_21_03.png,0.6112151145935059
I02_21_04.png,0.6866414546966553
I02_21_05.png,0.952324390411377
I02_22_01.png,0.12188132852315903
I02_22_02.png,0.1581340879201889
I02_22_03.png,0.21670684218406677
I02_22_04.png,0.3540819585323334
I02_22_05.png,0.6531530022621155
I02_23_01.png,1.2355186939239502
I02_23_02.png,1.42177152633667
I02_23_03.png,1.4465038776397705
I02_23_04.png,1.946946620941162
I02_23_05.png,1.793840765953064
