name,topiq_fr
I01_01_01.png,0.9319787621498108
I01_01_02.png,0.930379331111908
I01_01_03.png,0.684049665927887
I01_01_04.png,0.4187905192375183
I01_01_05.png,0.29793059825897217
I01_02_01.png,0.8858562707901001
I01_02_02.png,0.6086978912353516
I01_02_03.png,0.38173094391822815
I01_02_04.png,0.3233479857444763
I01_02_05.png,0.29766836762428284
I01_03_01.png,0.9319787621498108
I01_03_02.png,0.9140366911888123
I01_03_03.png,0.6688385605812073
I01_03_04.png,0.5277013182640076
I01_03_05.png,0.3829987049102783
I01_04_01.png,0.9341166019439697
I01_04_02.png,0.546707272529602
I01_04_03.png,0.41085919737815857
I01_04_04.png,0.3912493586540222
I01_04_05.png,0.34806931018829346
I01_05_01.png,0.879510760307312
I01_05_02.png,0.5771122574806213
I01_05_03.png,0.49407339096069336
I01_05_04.png,0.47758689522743225
I01_05_05.png,0.4842666983604431
I01_06_01.png,0.8954015374183655
I01_06_02.png,0.8859798312187195
I01_06_03.png,0.8300536274909973
I01_06_04.png,0.6687124967575073
I01_06_05.png,0.4934549927711487
I01_07_01.png,0.619255006313324
I01_07_02.png,0.4772968590259552
I01_07_03.png,0.4582376778125763
I01_07_04.png,0.4458894729614258
I01_07_05.png,0.405414342880249
I01_08_01.png,0.9319787621498108
I01_08_02.png,0.7037590146064758
I01_08_03.png,0.6235712766647339
I01_08_04.png,0.48596274852752686
I01_08_05.png,0.4031585454940796
I01_09_01.png,0.9474796056747437
I01_09_02.png,0.9454524517059326
I01_09_03.png,0.932829737663269
I01_09_04.png,0.6286382675170898
I01_09_05.png,0.3538997769355774
I01_10_01.png,0.921049177646637
I01_10_02.png,0.9044339060783386
I01_10_03.png,0.8423003554344177
I01_10_04.png,0.3903319835662842
I01_10_05.png,0.2989705801010132
I01_11_01.png,0.8628937602043152
I01_11_02.png,0.7414199709892273
I01_11_03.png,0.655135452747345
I01_11_04.png,0.5224618315696716
I01_11_05.png,0.4046255946159363
I01_12_01.png,0.9372646808624268
I01_12_02.png,0.8026168942451477
I01_12_03.png,0.6551076769828796
I01_12_04.png,0.4869970977306366
I01_12_05.png,0.41759607195854187
I01_13_01.png,0.8134717345237732
I01_13_02.png,0.5708680748939514
I01_13_03.png,0.48375970125198364
I01_13_04.png,0.41213470697402954
I01_13_05.png,0.36442089080810547
I01_14_01.png,0.9352424740791321
I01_14_02.png,0.7896112203598022
I01_14_03.png,0.6449505090713501
I01_14_04.png,0.5264989733695984
I01_14_05.png,0.3929732143878937
I01_15_01.png,0.8238419890403748
I01_15_02.png,0.6160750985145569
I01_15_03.png,0.4776812791824341
I01_15_04.png,0.3573664128780365
I01_15_05.png,0.30779337882995605
I01_16_01.png,0.9232814311981201
I01_16_02.png,0.9037528038024902
I01_16_03.png,0.8360770344734192
I01_16_04.png,0.6976268887519836
I01_16_05.png,0.5234979391098022
I01_17_01.png,0.929603099822998
I01_17_02.png,0.9240973591804504
I01_17_03.png,0.9037522673606873
I01_17_04.png,0.7848575115203857
I01_17_05.png,0.46802425384521484
I01_18_01.png,0.8937506079673767
I01_18_02.png,0.9178228974342346
I01_18_03.png,0.9319787621498108
I01_18_04.png,0.9058446884155273
I01_18_05.png,0.8403125405311584
I01_19_01.png,0.9256454706192017
I01_19_02.png,0.9082127213478088
I01_19_03.png,0.6379890441894531
I01_19_04.png,0.39967918395996094
I01_19_05.png,0.31112247705459595
I01_20_01.png,0.9260439872741699
I01_20_02.png,0.8790966868400574
I01_20_03.png,0.8191739916801453
I01_20_04.png,0.7931832671165466
I01_20_05.png,0.7444022297859192
I01_21_01.png,0.7602139711380005
I01_21_02.png,0.6103952527046204
I01_21_03.png,0.550555408000946
I01_21_04.png,0.5329669713973999
I01_21_05.png,0.3622199296951294
I01_22_01.png,0.9004302620887756
I01_22_02.png,0.846562922000885
I01_22_03.png,0.764155924320221
I01_22_04.png,0.676555335521698
I01_22_05.png,0.550823986530304
I01_23_01.png,0.6333722472190857
I01_23_02.png,0.5684922337532043
I01_23_03.png,0.4862196445465088
I01_23_04.png,0.4845997095108032
I01_23_05.png,0.4118703305721283
I01_24_01.png,0.7835923433303833
I01_24_02.png,0.5871794819831848
I01_24_03.png,0.4695485234260559
I01_24_04.png,0.3530822694301605
I01_24_05.png,0.30406808853149414
I01_25_01.png,0.7708746194839478
I01_25_02.png,0.8392274379730225
I01_25_03.png,0.8947890996932983
I01_25_04.png,0.8862855434417725
I01_25_05.png,0.7376554012298584
I02_01_01.png,0.918949544429779
I02_01_02.png,0.8952119946479797
I02_01_03.png,0.5533142685890198
I02_01_04.png,0.38499119877815247
I02_01_05.png,0.28056642413139343
I02_02_01.png,0.7574531435966492
I02_02_02.png,0.49931854009628296
I02_02_03.png,0.3543377220630646
I02_02_04.png,0.31253743171691895
I02_02_05.png,0.28524050116539
I02_03_01.png,0.918949544429779
I02_03_02.png,0.8153571486473083
I02_03_03.png,0.5320591926574707
I02_03_04.png,0.47413912415504456
I02_03_05.png,0.31034916639328003
I02_04_01.png,0.8597541451454163
I02_04_02.png,0.6076818704605103
I02_04_03.png,0.4521147608757019
I02_04_04.png,0.42377448081970215
I02_04_05.png,0.39154815673828125
I02_05_01.png,0.8131816983222961
I02_05_02.png,0.5464689135551453
I02_05_03.png,0.45957472920417786
I02_05_04.png,0.4476845860481262
I02_05_05.png,0.4669566750526428
I02_06_01.png,0.913538932800293
I02_06_02.png,0.8973203897476196
I02_06_03.png,0.8670877814292908
I02_06_04.png,0.7785598039627075
I02_06_05.png,0.6123160719871521
I02_07_01.png,0.5687721371650696
I02_07_02.png,0.44554370641708374
I02_07_03.png,0.42533665895462036
I02_07_04.png,0.41380828619003296
I02_07_05.png,0.40020763874053955
I02_08_01.png,0.918949544429779
I02_08_02.png,0.7404599189758301
I02_08_03.png,0.6060425639152527
I02_08_04.png,0.45880135893821716
I02_08_05.png,0.40365469455718994
I02_09_01.png,0.8937723636627197
I02_09_02.png,0.7237614989280701
I02_09_03.png,0.6262684464454651
I02_09_04.png,0.38676416873931885
I02_09_05.png,0.3119145333766937
I02_10_01.png,0.8880205750465393
I02_10_02.png,0.8808489441871643
I02_10_03.png,0.8264225125312805
I02_10_04.png,0.5577535033226013
I02_10_05.png,0.3646202087402344
I02_11_01.png,0.9274938702583313
I02_11_02.png,0.8842905163764954
I02_11_03.png,0.8144131302833557
I02_11_04.png,0.6740242838859558
I02_11_05.png,0.47651952505111694
I02_12_01.png,0.9409634470939636
I02_12_02.png,0.89849454164505
I02_12_03.png,0.8074447512626648
I02_12_04.png,0.6130632758140564
I02_12_05.png,0.493675172328949
I02_13_01.png,0.867237389087677
I02_13_02.png,0.6349796652793884
I02_13_03.png,0.5403345227241516
I02_13_04.png,0.43651342391967773
I02_13_05.png,0.39340922236442566
I02_14_01.png,0.9330763220787048
I02_14_02.png,0.841879665851593
I02_14_03.png,0.6787511110305786
I02_14_04.png,0.5419003963470459
I02_14_05.png,0.4240475296974182
I02_15_01.png,0.7769797444343567
I02_15_02.png,0.5987055897712708
I02_15_03.png,0.49970743060112
I02_15_04.png,0.37304311990737915
I02_15_05.png,0.3211202621459961
I02_16_01.png,0.9056099057197571
I02_16_02.png,0.8816320300102234
I02_16_03.png,0.7870168089866638
I02_16_04.png,0.577497661113739
I02_16_05.png,0.40362241864204407
I02_17_01.png,0.914585292339325
I02_17_02.png,0.9067314267158508
I02_17_03.png,0.8771568536758423
I02_17_04.png,0.7525873184204102
I02_17_05.png,0.4177698493003845
I02_18_01.png,0.8308501839637756
I02_18_02.png,0.8959375023841858
I02_18_03.png,0.918949544429779
I02_18_04.png,0.8738928437232971
I02_18_05.png,0.7956392168998718
I02_19_01.png,0.8659924864768982
I02_19_02.png,0.8507782816886902
I02_19_03.png,0.6914289593696594
I02_19_04.png,0.3838508129119873
I02_19_05.png,0.3131412863731384
I02_20_01.png,0.9088590741157532
I02_20_02.png,0.8855836987495422
I02_20_03.png,0.8950316905975342
I02_20_04.png,0.8599135279655457
I02_20_05.png,0.8004105091094971
I02_21_01.png,0.8498741984367371
I02_21_02.png,0.734808623790741
I02_21_03.png,0.6728532910346985
I02_21_04.png,0.6378200650215149
I02_21_05.png,0.34729164838790894
I02_22_01.png,0.9272273182868958
I02_22_02.png,0.9229282736778259
I02_22_03.png,0.9124605059623718
I02_22_04.png,0.8594076633453369
I02_22_05.png,0.7131151556968689
I02_23_01.png,0.5946704745292664
I02_23_02.png,0.5714431405067444
I02_23_03.png,0.5161780714988708
I02_23_04.png,0.493366003036499
I02_23_05.png,0.45048463344573975
I02_24_01.png,0.6648667454719543
I02_24_02.png,0.45006659626960754
I02_24_03.png,0.36050963401794434
I02_24_04.png,0.2872658967971802
I02_24_05.png,0.2608504593372345
I02_25_01.png,0.7044944167137146
I02_25_02.png,0.7967522740364075
I02_25_03.png,0.8703436851501465
I02_25_04.png,0.8638232350349426
I02_25_05.png,0.6677060127258301
I03_01_01.png,0.934443473815918
I03_01_02.png,0.9333433508872986
I03_01_03.png,0.6912110447883606
I03_01_04.png,0.43507692217826843
I03_01_05.png,0.2807003855705261
I03_02_01.png,0.883479654788971
I03_02_02.png,0.6199792623519897
I03_02_03.png,0.38700345158576965
I03_02_04.png,0.3114773631095886
I03_02_05.png,0.2809111773967743
I03_03_01.png,0.934443473815918
I03_03_02.png,0.9115171432495117
I03_03_03.png,0.6968446373939514
I03_03_04.png,0.5134532451629639
I03_03_05.png,0.36946797370910645
I03_04_01.png,0.9006953835487366
I03_04_02.png,0.5320571660995483
I03_04_03.png,0.3500199019908905
I03_04_04.png,0.31005796790122986
I03_04_05.png,0.2924775183200836
I03_05_01.png,0.9327095150947571
I03_05_02.png,0.7150499224662781
I03_05_03.png,0.5577393174171448
I03_05_04.png,0.5507482290267944
I03_05_05.png,0.5348723530769348
I03_06_01.png,0.8659352660179138
I03_06_02.png,0.8530222773551941
I03_06_03.png,0.81730717420578
I03_06_04.png,0.6855679154396057
I03_06_05.png,0.4570404291152954
I03_07_01.png,0.5705929398536682
I03_07_02.png,0.35209381580352783
I03_07_03.png,0.30867913365364075
I03_07_04.png,0.3015134334564209
I03_07_05.png,0.3021365702152252
I03_08_01.png,0.934443473815918
I03_08_02.png,0.6698572039604187
I03_08_03.png,0.5474182963371277
I03_08_04.png,0.41923508048057556
I03_08_05.png,0.381649911403656
I03_09_01.png,0.9321495890617371
I03_09_02.png,0.8137263655662537
I03_09_03.png,0.7223977446556091
I03_09_04.png,0.41119328141212463
I03_09_05.png,0.2891218066215515
I03_10_01.png,0.926014244556427
I03_10_02.png,0.9105612635612488
I03_10_03.png,0.8524163961410522
I03_10_04.png,0.5343689322471619
I03_10_05.png,0.3781532049179077
I03_11_01.png,0.8846232295036316
I03_11_02.png,0.7853100895881653
I03_11_03.png,0.7161795496940613
I03_11_04.png,0.625095009803772
I03_11_05.png,0.48316654562950134
I03_12_01.png,0.9411688446998596
I03_12_02.png,0.8392981886863708
I03_12_03.png,0.7311548590660095
I03_12_04.png,0.5969395041465759
I03_12_05.png,0.5165380835533142
I03_13_01.png,0.8994587659835815
I03_13_02.png,0.7575010061264038
I03_13_03.png,0.6529582142829895
I03_13_04.png,0.5331054329872131
I03_13_05.png,0.47583019733428955
I03_14_01.png,0.9259817004203796
I03_14_02.png,0.7797882556915283
I03_14_03.png,0.6564652323722839
I03_14_04.png,0.5298787951469421
I03_14_05.png,0.4051431119441986
I03_15_01.png,0.867625892162323
I03_15_02.png,0.7109817862510681
I03_15_03.png,0.5954740047454834
I03_15_04.png,0.4131750166416168
I03_15_05.png,0.3311741352081299
I03_16_01.png,0.9224900007247925
I03_16_02.png,0.8897819519042969
I03_16_03.png,0.7640030384063721
I03_16_04.png,0.5660123229026794
I03_16_05.png,0.38885247707366943
I03_17_01.png,0.9291970729827881
I03_17_02.png,0.9212740063667297
I03_17_03.png,0.8946344256401062
I03_17_04.png,0.7864426970481873
I03_17_05.png,0.5402125120162964
I03_18_01.png,0.8816351294517517
I03_18_02.png,0.9200546145439148
I03_18_03.png,0.934443473815918
I03_18_04.png,0.9082940816879272
I03_18_05.png,0.8651079535484314
I03_19_01.png,0.9100996255874634
I03_19_02.png,0.845207154750824
I03_19_03.png,0.7471597194671631
I03_19_04.png,0.43620771169662476
I03_19_05.png,0.3102859854698181
I03_20_01.png,0.8973367810249329
I03_20_02.png,0.9008695483207703
I03_20_03.png,0.8907199501991272
I03_20_04.png,0.8687061667442322
I03_20_05.png,0.808250367641449
I03_21_01.png,0.852217435836792
I03_21_02.png,0.6920381188392639
I03_21_03.png,0.6366124749183655
I03_21_04.png,0.6248175501823425
I03_21_05.png,0.3333759307861328
I03_22_01.png,0.9320152401924133
I03_22_02.png,0.9414355158805847
I03_22_03.png,0.9353305697441101
I03_22_04.png,0.918518602848053
I03_22_05.png,0.8588013648986816
I03_23_01.png,0.8152755498886108
I03_23_02.png,0.6172640919685364
I03_23_03.png,0.6461703181266785
I03_23_04.png,0.525668203830719
I03_23_05.png,0.4793051481246948
I03_24_01.png,0.7572740912437439
I03_24_02.png,0.5451189875602722
I03_24_03.png,0.4369347095489502
I03_24_04.png,0.31796103715896606
I03_24_05.png,0.26789191365242004
I03_25_01.png,0.788705050945282
I03_25_02.png,0.8524733185768127
I03_25_03.png,0.9059335589408875
I03_25_04.png,0.9035301208496094
I03_25_05.png,0.771386444568634
I04_01_01.png,0.9172139763832092
I04_01_02.png,0.9096822142601013
I04_01_03.png,0.6294457316398621
I04_01_04.png,0.404641330242157
I04_01_05.png,0.2991465628147125
I04_02_01.png,0.8295537233352661
I04_02_02.png,0.5709244608879089
I04_02_03.png,0.38147225975990295
I04_02_04.png,0.32877588272094727
I04_02_05.png,0.3025330901145935
I04_03_01.png,0.9172139763832092
I04_03_02.png,0.880693256855011
I04_03_03.png,0.5782726407051086
I04_03_04.png,0.47742989659309387
I04_03_05.png,0.3761267066001892
I04_04_01.png,0.9058551788330078
I04_04_02.png,0.6274396777153015
I04_04_03.png,0.5056039690971375
I04_04_04.png,0.46568724513053894
I04_04_05.png,0.42178136110305786
I04_05_01.png,0.8544941544532776
I04_05_02.png,0.5522755980491638
I04_05_03.png,0.5096217393875122
I04_05_04.png,0.47602900862693787
I04_05_05.png,0.45137208700180054
I04_06_01.png,0.8757563233375549
I04_06_02.png,0.8579407334327698
I04_06_03.png,0.789439857006073
I04_06_04.png,0.6749134659767151
I04_06_05.png,0.5211115479469299
I04_07_01.png,0.6891121864318848
I04_07_02.png,0.5721932649612427
I04_07_03.png,0.5277650952339172
I04_07_04.png,0.5066094398498535
I04_07_05.png,0.4990101456642151
I04_08_01.png,0.9172139763832092
I04_08_02.png,0.7293818593025208
I04_08_03.png,0.6155356764793396
I04_08_04.png,0.49863943457603455
I04_08_05.png,0.4531647264957428
I04_09_01.png,0.92912358045578
I04_09_02.png,0.8396891951560974
I04_09_03.png,0.7500079870223999
I04_09_04.png,0.45788460969924927
I04_09_05.png,0.321206271648407
I04_10_01.png,0.8917431831359863
I04_10_02.png,0.8817395567893982
I04_10_03.png,0.8116933703422546
I04_10_04.png,0.48123788833618164
I04_10_05.png,0.35459649562835693
I04_11_01.png,0.8464449048042297
I04_11_02.png,0.7493900060653687
I04_11_03.png,0.6627501845359802
I04_11_04.png,0.5455536246299744
I04_11_05.png,0.4290814995765686
I04_12_01.png,0.9233095049858093
I04_12_02.png,0.7836770415306091
I04_12_03.png,0.6711686849594116
I04_12_04.png,0.5128114819526672
I04_12_05.png,0.44853416085243225
I04_13_01.png,0.815480649471283
I04_13_02.png,0.5804328322410583
I04_13_03.png,0.5041621923446655
I04_13_04.png,0.441636323928833
I04_13_05.png,0.3999790549278259
I04_14_01.png,0.9202076196670532
I04_14_02.png,0.7572412490844727
I04_14_03.png,0.5988432765007019
I04_14_04.png,0.48371750116348267
I04_14_05.png,0.39154064655303955
I04_15_01.png,0.7759502530097961
I04_15_02.png,0.5900271534919739
I04_15_03.png,0.5074912309646606
I04_15_04.png,0.3735171854496002
I04_15_05.png,0.31811249256134033
I04_16_01.png,0.901054859161377
I04_16_02.png,0.8692505955696106
I04_16_03.png,0.7673261761665344
I04_16_04.png,0.5650045275688171
I04_16_05.png,0.4505990147590637
I04_17_01.png,0.9120543003082275
I04_17_02.png,0.9010822176933289
I04_17_03.png,0.866561233997345
I04_17_04.png,0.7390603423118591
I04_17_05.png,0.4644142687320709
I04_18_01.png,0.8248381018638611
I04_18_02.png,0.8970116376876831
I04_18_03.png,0.9172139763832092
I04_18_04.png,0.8776839375495911
I04_18_05.png,0.8015257716178894
I04_19_01.png,0.8939235806465149
I04_19_02.png,0.8373463749885559
I04_19_03.png,0.6559965014457703
I04_19_04.png,0.36726927757263184
I04_19_05.png,0.3105088770389557
I04_20_01.png,0.8934242129325867
I04_20_02.png,0.819723904132843
I04_20_03.png,0.8079220652580261
I04_20_04.png,0.7840903401374817
I04_20_05.png,0.7809891700744629
I04_21_01.png,0.7950240969657898
I04_21_02.png,0.6733261942863464
