name,ssim
1600.AWGN.1.png,0.9739454611113932
1600.AWGN.2.png,0.9189871091632652
1600.AWGN.3.png,0.8141640958210234
1600.AWGN.4.png,0.6789333740821119
1600.AWGN.5.png,0.5480719142019914
1600.BLUR.1.png,0.9893680181288306
1600.BLUR.2.png,0.9559752475206644
1600.BLUR.3.png,0.8600950470204592
1600.BLUR.4.png,0.6426086529743138
1600.BLUR.5.png,0.42922805918416884
1600.contrast.1.png,0.975201119183827
1600.contrast.2.png,0.9338377494679918
1600.contrast.3.png,0.8212388725166383
1600.contrast.4.png,0.7731277708139331
1600.contrast.5.png,0.7731277708139331
1600.fnoise.1.png,0.9881744143653473
1600.fnoise.2.png,0.9622870952452107
1600.fnoise.3.png,0.9131026991007177
1600.fnoise.4.png,0.8189915014604106
1600.fnoise.5.png,0.7053231194443491
1600.JPEG.1.png,0.9993134816469265
1600.JPEG.2.png,0.971133058613159
1600.JPEG.3.png,0.891600865062562
1600.JPEG.4.png,0.7228946850362112
1600.JPEG.5.png,0.6024088088677442
1600.jpeg2000.1.png,0.9859820155119142
1600.jpeg2000.2.png,0.9469836940328297
1600.jpeg2000.3.png,0.8464784620899269
1600.jpeg2000.4.png,0.6550360700656971
1600.jpeg2000.5.png,0.43352796922091746
aerial_city.AWGN.1.png,0.9753874778655386
aerial_city.AWGN.2.png,0.9210183391538669
aerial_city.AWGN.3.png,0.8123736696087438
aerial_city.AWGN.4.png,0.66048451097749
aerial_city.AWGN.5.png,0.5061921707901579
aerial_city.BLUR.1.png,0.9867825812197221
aerial_city.BLUR.2.png,0.9546390323260593
aerial_city.BLUR.3.png,0.8528907309932926
aerial_city.BLUR.4.png,0.6476348265495614
aerial_city.BLUR.5.png,0.44843230607710677
aerial_city.contrast.1.png,0.9815831444470138
aerial_city.contrast.2.png,0.9164298458313428
aerial_city.contrast.3.png,0.7246571143993041
aerial_city.contrast.4.png,0.647550833164127
aerial_city.contrast.5.png,0.647550833164127
aerial_city.fnoise.1.png,0.9901094975116244
aerial_city.fnoise.2.png,0.9687055065443317
aerial_city.fnoise.3.png,0.9148497344253016
aerial_city.fnoise.4.png,0.8201845527081788
aerial_city.fnoise.5.png,0.6886078047827819
aerial_city.JPEG.1.png,0.9755525033352155
aerial_city.JPEG.2.png,0.9101282510272674
aerial_city.JPEG.3.png,0.7878666622872152
aerial_city.JPEG.4.png,0.6747400961349228
aerial_city.JPEG.5.png,0.5420609604166384
aerial_city.jpeg2000.1.png,0.9635727529770421
aerial_city.jpeg2000.2.png,0.8742495559945425
aerial_city.jpeg2000.3.png,0.7428467578662254
aerial_city.jpeg2000.4.png,0.579139376577415
aerial_city.jpeg2000.5.png,0.44071089465732466
boston.AWGN.1.png,0.9792697291564573
boston.AWGN.2.png,0.932273647433061
boston.AWGN.3.png,0.8330213391007251
boston.AWGN.4.png,0.692913448227839
boston.AWGN.5.png,0.5468351665891475
boston.BLUR.1.png,0.9846259549308247
boston.BLUR.2.png,0.940584750394817
boston.BLUR.3.png,0.8162715965962865
boston.BLUR.4.png,0.5689037915917304
boston.BLUR.5.png,0.38434698600121253
boston.contrast.1.png,0.9824986532080354
boston.contrast.2.png,0.9075358083308054
boston.contrast.3.png,0.6422799324591728
boston.contrast.4.png,0.5245907922461637
boston.contrast.5.png,0.5245907922461637
boston.fnoise.1.png,0.9917982255320077
boston.fnoise.2.png,0.9723860226720575
boston.fnoise.3.png,0.9271452152982426
boston.fnoise.4.png,0.8430013949633978
boston.fnoise.5.png,0.7596456335179529
boston.JPEG.1.png,0.9793315875238945
boston.JPEG.2.png,0.9262028932048537
boston.JPEG.3.png,0.7966333928773061
boston.JPEG.4.png,0.5631752735770477
boston.JPEG.5.png,0.48993053589829344
boston.jpeg2000.1.png,0.973875757631274
boston.jpeg2000.2.png,0.8999391897073955
boston.jpeg2000.3.png,0.7608999540227069
boston.jpeg2000.4.png,0.5533702343313348
boston.jpeg2000.5.png,0.38597527387848257
bridge.AWGN.1.png,0.9690585751069591
bridge.AWGN.2.png,0.904583396081889
bridge.AWGN.3.png,0.7820833882916499
bridge.AWGN.4.png,0.6381294787769556
bridge.AWGN.5.png,0.4928736808577033
bridge.BLUR.1.png,0.989100914992348
